SampleID	16S	2B	Group	Color
S_3923	0.002366218	0.002264522	Car_KC06BgP.1	Shared
S_3924	0.010520568	0.011376701	Car_KC06BgP.1	Shared
S_3926	0.000691664	0.000747151	Car_KC06BgP.1	Shared
S_3928	0.00032763	0.000299195	Car_KC06BgP.1	Shared
S_3929	0.000182017	0	Car_KC06BgP.1	16S
S_3937	0.000364033	0.000342256	Car_KC06BgP.1	Shared
S_3939	0.000582454	0.003318173	Car_KC06BgP.1	Shared
S_3940	0.00010921	0	Car_KC06BgP.1	16S
S_3944	0	0.000300808	Car_KC06BgP.1	2B
S_3945	0.000291227	0	Car_KC06BgP.1	16S
S_3949	0.001201311	0	Car_KC06BgP.1	16S
S_3950	0.00010921	0.001185134	Car_KC06BgP.1	Shared
S_3952	0.000145613	0.00044279	Car_KC06BgP.1	Shared
S_3954	0.006297779	0.003221795	Car_KC06BgP.1	Shared
S_3955	0.00032763	0.000144414	Car_KC06BgP.1	Shared
S_3956	0.00098289	0	Car_KC06BgP.1	16S
S_3957	0.004550419	0.000775507	Car_KC06BgP.1	Shared
S_3958	0.000182017	0	Car_KC06BgP.1	16S
S_3960	0.003203495	0.000121164	Car_KC06BgP.1	Shared
S_3965	0.002184201	0.00454785	Car_KC06BgP.1	Shared
S_3966	0	0.000160581	Car_KC06BgP.1	2B
S_3967	0.001456134	0.000513322	Car_KC06BgP.1	Shared
S_3968	0.000182017	0.00074488	Car_KC06BgP.1	Shared
S_3969	0.000182017	0	Car_KC06BgP.1	16S
S_3974	0.000182017	0.000141793	Car_KC06BgP.1	Shared
S_3976	0.000291227	0	Car_KC06BgP.1	16S
S_3977	0	0.000355624	Car_KC06BgP.1	2B
S_3981	0.000291227	0.000234367	Car_KC06BgP.1	Shared
S_3982	0	0.000151362	Car_KC06BgP.1	2B
S_3983	0.000291227	0.000105837	Car_KC06BgP.1	Shared
S_3984	0.000182017	0.000565711	Car_KC06BgP.1	Shared
S_3985	0.001747361	0.000205345	Car_KC06BgP.1	Shared
S_3989	0.000473244	0.001637397	Car_KC06BgP.1	Shared
S_3992	0.00021842	0	Car_KC06BgP.1	16S
S_3994	0.000364033	0.000112333	Car_KC06BgP.1	Shared
S_3997	0.055842738	0.002261809	Car_KC06BgP.1	Shared
S_3999	0.018492901	0.001848391	Car_KC06BgP.1	Shared
S_4001	0.000182017	0	Car_KC06BgP.1	16S
S_4004	0.00010921	0	Car_KC06BgP.1	16S
S_4006	0	0.000130511	Car_KC06BgP.1	2B
S_4008	0.001019294	0.001391785	Car_KC06BgP.1	Shared
S_4011	0	0.000170454	Car_KC06BgP.1	2B
S_4014	0.001128504	0.00035096	Car_KC06BgP.1	Shared
S_4015	0.001201311	0.00212132	Car_KC06BgP.1	Shared
S_4017	0.00021842	0.000101865	Car_KC06BgP.1	Shared
S_4018	0	0.000370896	Car_KC06BgP.1	2B
S_4019	0.013869676	0.000472669	Car_KC06BgP.1	Shared
S_4021	0.00098289	0.000434357	Car_KC06BgP.1	Shared
S_4023	0.000145613	0	Car_KC06BgP.1	16S
S_4024	0.00010921	0.000353481	Car_KC06BgP.1	Shared
S_4027	0.000145613	0	Car_KC06BgP.1	16S
S_4028	0.000400437	0.000644175	Car_KC06BgP.1	Shared
S_4029	0.000473244	0.000149565	Car_KC06BgP.1	Shared
S_4031	0.000473244	0.000262162	Car_KC06BgP.1	Shared
S_4034	0.00010921	0.000112339	Car_KC06BgP.1	Shared
S_4040	0	0.000127742	Car_KC06BgP.1	2B
S_4043	0.000364033	0.001119085	Car_KC06BgP.1	Shared
S_4045	0.000145613	0	Car_KC06BgP.1	16S
S_4049	0.000254823	0.005880431	Car_KC06BgP.1	Shared
S_4050	0.011758282	0.006004057	Car_KC06BgP.1	Shared
S_4051	0	0.00033656	Car_KC06BgP.1	2B
S_4053	0.001274117	0.001514398	Car_KC06BgP.1	Shared
S_4054	0.016017474	0.006223918	Car_KC06BgP.1	Shared
S_4057	0.002184201	0	Car_KC06BgP.1	16S
S_4058	0.000582454	0.002720307	Car_KC06BgP.1	Shared
S_4065	0.000691664	0.000293242	Car_KC06BgP.1	Shared
S_4066	0	0.000270664	Car_KC06BgP.1	2B
S_4067	0.003458318	0.001769266	Car_KC06BgP.1	Shared
S_4068	0.000509647	0	Car_KC06BgP.1	16S
S_4071	0.002257008	0.000469103	Car_KC06BgP.1	Shared
S_4072	0.001055697	0.000123178	Car_KC06BgP.1	Shared
S_4074	0.000400437	0	Car_KC06BgP.1	16S
S_4076	0.008336367	0.001117791	Car_KC06BgP.1	Shared
S_4077	0	0.000164715	Car_KC06BgP.1	2B
S_4078	0	0.000137654	Car_KC06BgP.1	2B
S_4079	0.000291227	0.000274106	Car_KC06BgP.1	Shared
S_4080	0.000145613	0	Car_KC06BgP.1	16S
S_4083	0.000145613	0	Car_KC06BgP.1	16S
S_4090	0	0.000343508	Car_KC06BgP.1	2B
S_4094	0	0.000244624	Car_KC06BgP.1	2B
S_4098	0.001528941	0.000605365	Car_KC06BgP.1	Shared
S_4100	0.00010921	0	Car_KC06BgP.1	16S
S_4101	0	0.000307157	Car_KC06BgP.1	2B
S_4102	0.000473244	0	Car_KC06BgP.1	16S
S_4110	0.000182017	0.000130804	Car_KC06BgP.1	Shared
S_4111	0.000145613	0	Car_KC06BgP.1	16S
S_4112	0.001201311	0	Car_KC06BgP.1	16S
S_4116	0	0.000115544	Car_KC06BgP.1	2B
S_4117	0.000145613	0	Car_KC06BgP.1	16S
S_4120	0.00032763	0.00040516	Car_KC06BgP.1	Shared
S_4124	0.030506007	0.004365981	Car_KC06BgP.1	Shared
S_4125	0.000473244	0	Car_KC06BgP.1	16S
S_4126	0.000837277	0.001982065	Car_KC06BgP.1	Shared
S_4131	0.000364033	0	Car_KC06BgP.1	16S
S_4132	0.000364033	0.00013004	Car_KC06BgP.1	Shared
S_4134	0.000145613	0.000514088	Car_KC06BgP.1	Shared
S_4135	0.005460502	0.000589004	Car_KC06BgP.1	Shared
S_4137	0.003931562	0.001954406	Car_KC06BgP.1	Shared
S_4138	0.000145613	0	Car_KC06BgP.1	16S
S_4140	0.05391336	0.00699644	Car_KC06BgP.1	Shared
S_4142	0	0.004823228	Car_KC06BgP.1	2B
S_4147	0.005606116	0.009883107	Car_KC06BgP.1	Shared
S_4151	0	0.000101654	Car_KC06BgP.1	Eukaryota
S_4152	0	0.000138784	Car_KC06BgP.1	2B
S_4156	0	0.000239788	Car_KC06BgP.1	2B
S_4157	0	0.000257612	Car_KC06BgP.1	2B
S_4158	0	0.000112526	Car_KC06BgP.1	2B
S_4164	0	0.000188527	Car_KC06BgP.1	Eukaryota
S_4165	0	0.000320867	Car_KC06BgP.1	2B
S_4176	0	0.00053408	Car_KC06BgP.1	2B
S_4188	0	0.000202546	Car_KC06BgP.1	2B
S_4192	0	0.000996602	Car_KC06BgP.1	2B
S_4198	0	0.000111446	Car_KC06BgP.1	2B
S_4201	0	0.000207969	Car_KC06BgP.1	2B
S_4203	0	0.000268685	Car_KC06BgP.1	2B
S_4205	0	0.000617576	Car_KC06BgP.1	2B
S_4209	0	0.00016288	Car_KC06BgP.1	2B
S_4214	0	0.000105009	Car_KC06BgP.1	2B
S_4215	0	0.003586744	Car_KC06BgP.1	2B
S_4219	0	0.000445746	Car_KC06BgP.1	2B
S_4231	0	0.000121866	Car_KC06BgP.1	2B
S_4235	0	0.000183297	Car_KC06BgP.1	2B
S_4237	0	0.002064376	Car_KC06BgP.1	Eukaryota
S_4238	0	0.000103641	Car_KC06BgP.1	2B
S_4240	0	0.000107134	Car_KC06BgP.1	Eukaryota
S_4241	0	0.000250312	Car_KC06BgP.1	2B
S_4243	0	0.004871865	Car_KC06BgP.1	2B
S_4252	0	0.000336842	Car_KC06BgP.1	2B
S_4253	0	0.001078311	Car_KC06BgP.1	Eukaryota
S_4258	0	0.000135495	Car_KC06BgP.1	2B
S_4262	0	0.000215924	Car_KC06BgP.1	2B
S_4264	0	0.000106105	Car_KC06BgP.1	2B
S_4279	0	0.000513474	Car_KC06BgP.1	2B
S_4296	0	0.000429978	Car_KC06BgP.1	2B
S_4298	0	0.000388584	Car_KC06BgP.1	2B
S_4302	0	0.000146272	Car_KC06BgP.1	Eukaryota
S_4310	0	0.000201404	Car_KC06BgP.1	2B
S_4313	0	0.000155483	Car_KC06BgP.1	2B
S_4314	0	0.00012089	Car_KC06BgP.1	2B
S_4318	0	0.000154117	Car_KC06BgP.1	2B
S_4321	0	0.000160956	Car_KC06BgP.1	2B
S_4322	0	0.000120737	Car_KC06BgP.1	2B
S_4324	0	0.000131439	Car_KC06BgP.1	2B
S_4327	0	0.000150432	Car_KC06BgP.1	2B
S_4329	0	0.000196676	Car_KC06BgP.1	2B
S_4331	0	0.000420692	Car_KC06BgP.1	2B
S_4338	0	0.00052228	Car_KC06BgP.1	2B
S_4339	0	0.000125317	Car_KC06BgP.1	2B
S_4342	0	0.000155094	Car_KC06BgP.1	2B
S_4346	0	0.000326339	Car_KC06BgP.1	2B
S_4351	0	0.000107078	Car_KC06BgP.1	2B
S_4352	0	0.00012887	Car_KC06BgP.1	2B
S_4357	0	0.001694333	Car_KC06BgP.1	2B
S_4359	0	0.000134908	Car_KC06BgP.1	Eukaryota
S_4362	0	0.000134582	Car_KC06BgP.1	2B
S_4366	0	0.000146786	Car_KC06BgP.1	2B
S_4367	0	0.000181442	Car_KC06BgP.1	2B
S_4372	0	0.000132382	Car_KC06BgP.1	2B
S_4373	0	0.000151274	Car_KC06BgP.1	2B
S_4374	0	0.000102619	Car_KC06BgP.1	2B
S_4385	0	0.0001305	Car_KC06BgP.1	2B
S_4393	0.013055697	0.015736892	Car_KC06T1P.1	Shared
S_4394	0.000127747	0.000124798	Car_KC06T1P.1	Shared
S_4395	0.000204394	0.000390252	Car_KC06T1P.1	Shared
S_4396	0.000562085	0.000319577	Car_KC06T1P.1	Shared
S_4403	0	0.000188594	Car_KC06T1P.1	2B
S_4404	0.000817578	0.000161372	Car_KC06T1P.1	Shared
S_4405	0	0.000272355	Car_KC06T1P.1	2B
S_4408	0.000178845	0.000162903	Car_KC06T1P.1	Shared
S_4412	0.000281042	0	Car_KC06T1P.1	16S
S_4413	0.002376086	0	Car_KC06T1P.1	16S
S_4414	0.000102197	0	Car_KC06T1P.1	16S
S_4415	0	0.00016268	Car_KC06T1P.1	2B
S_4416	0.000127747	0.000333198	Car_KC06T1P.1	Shared
S_4418	0.001992846	0.00031078	Car_KC06T1P.1	Shared
S_4419	0.000204394	0	Car_KC06T1P.1	16S
S_4420	0	0.000136067	Car_KC06T1P.1	2B
S_4421	0.001686254	0.001731331	Car_KC06T1P.1	Shared
S_4422	0.001558508	0.000369921	Car_KC06T1P.1	Shared
S_4423	0.001660705	0.006857877	Car_KC06T1P.1	Shared
S_4425	0.000102197	0	Car_KC06T1P.1	16S
S_4429	0	0.000237786	Car_KC06T1P.1	2B
S_4430	0.000689831	0	Car_KC06T1P.1	16S
S_4433	0.000536536	0.000265073	Car_KC06T1P.1	Shared
S_4437	0.001328564	0.008214968	Car_KC06T1P.1	Shared
S_4440	0.000102197	0	Car_KC06T1P.1	16S
S_4441	0.000204394	0	Car_KC06T1P.1	16S
S_4443	0.000485437	0.000381203	Car_KC06T1P.1	Shared
S_4445	0.000919775	0.001218833	Car_KC06T1P.1	Shared
S_4447	0.000127747	0	Car_KC06T1P.1	16S
S_4448	0.000127747	0	Car_KC06T1P.1	16S
S_4450	0.000485437	0.001394758	Car_KC06T1P.1	Shared
S_4452	0	0.000532212	Car_KC06T1P.1	2B
S_4454	0.002733776	0.001493473	Car_KC06T1P.1	Shared
S_4455	0.00038324	0.000471953	Car_KC06T1P.1	Shared
S_4456	0.007332652	0.001506517	Car_KC06T1P.1	Shared
S_4459	0.00074093	0	Car_KC06T1P.1	16S
S_4460	0	0.000101789	Car_KC06T1P.1	2B
S_4461	0.000306592	0.000816716	Car_KC06T1P.1	Shared
S_4463	0.000332141	0.000143949	Car_KC06T1P.1	Shared
S_4467	0.0018651	0.002762574	Car_KC06T1P.1	Shared
S_4469	0.000102197	0	Car_KC06T1P.1	16S
S_4470	0	0.000107507	Car_KC06T1P.1	2B
S_4473	0.000153296	0	Car_KC06T1P.1	16S
S_4477	0.000102197	0	Car_KC06T1P.1	16S
S_4478	0.000281042	0	Car_KC06T1P.1	16S
S_4480	0	0.000888967	Car_KC06T1P.1	2B
S_4482	0.00038324	0.002037034	Car_KC06T1P.1	Shared
S_4488	0.000281042	0	Car_KC06T1P.1	16S
S_4490	0.000127747	0	Car_KC06T1P.1	16S
S_4491	0.001584057	0.000379387	Car_KC06T1P.1	Shared
S_4494	0	0.000103899	Car_KC06T1P.1	2B
S_4499	0.000689831	0	Car_KC06T1P.1	16S
S_4500	0.002427184	0.001956252	Car_KC06T1P.1	Shared
S_4503	0.000536536	0.000228707	Car_KC06T1P.1	Shared
S_4504	0.016555953	0.000532327	Car_KC06T1P.1	Shared
S_4507	0.029305059	0.014514254	Car_KC06T1P.1	Shared
S_4509	0.001047522	0	Car_KC06T1P.1	16S
S_4513	0.00038324	0.003832801	Car_KC06T1P.1	Shared
S_4514	0.000255493	0	Car_KC06T1P.1	16S
S_4515	0.000332141	0.000724784	Car_KC06T1P.1	Shared
S_4516	0.000332141	0	Car_KC06T1P.1	16S
S_4518	0	0.000104088	Car_KC06T1P.1	2B
S_4521	0.000127747	0	Car_KC06T1P.1	16S
S_4522	0.000229944	0.000143124	Car_KC06T1P.1	Shared
S_4523	0	0.000221554	Car_KC06T1P.1	2B
S_4525	0.064997445	0.011822017	Car_KC06T1P.1	Shared
S_4528	0.000562085	0.000303324	Car_KC06T1P.1	Shared
S_4533	0.000485437	0.008429402	Car_KC06T1P.1	Shared
S_4535	0.000102197	0	Car_KC06T1P.1	16S
S_4536	0	0.00036198	Car_KC06T1P.1	2B
S_4538	0.000485437	0.001817076	Car_KC06T1P.1	Shared
S_4544	0.000127747	0	Car_KC06T1P.1	16S
S_4545	0	0.000321363	Car_KC06T1P.1	2B
S_4548	0.000102197	0.000432679	Car_KC06T1P.1	Shared
S_4550	0.000638733	0	Car_KC06T1P.1	16S
S_4551	0.000536536	0.000880626	Car_KC06T1P.1	Shared
S_4553	0.000204394	0.000232706	Car_KC06T1P.1	Shared
S_4554	0.000153296	0	Car_KC06T1P.1	16S
S_4557	0.001814001	0.000421892	Car_KC06T1P.1	Shared
S_4558	0.000459888	0	Car_KC06T1P.1	16S
S_4563	0.00038324	0	Car_KC06T1P.1	16S
S_4565	0.000766479	0.000629971	Car_KC06T1P.1	Shared
S_4567	0.000715381	0.001759967	Car_KC06T1P.1	Shared
S_4568	0.000485437	0	Car_KC06T1P.1	16S
S_4570	0.002708227	0.001859857	Car_KC06T1P.1	Shared
S_4576	0.000281042	0	Car_KC06T1P.1	16S
S_4577	0.001328564	0.000173013	Car_KC06T1P.1	Shared
S_4578	0.000281042	0	Car_KC06T1P.1	16S
S_4580	0.000332141	0.000439338	Car_KC06T1P.1	Shared
S_4584	0	0.000470512	Car_KC06T1P.1	2B
S_4585	0.000255493	0.000310818	Car_KC06T1P.1	Shared
S_4586	0.001788452	0.00572383	Car_KC06T1P.1	Shared
S_4588	0.001711804	0.000525438	Car_KC06T1P.1	Shared
S_4589	0	0.000469116	Car_KC06T1P.1	2B
S_4591	0.00112417	0.001394607	Car_KC06T1P.1	Shared
S_4592	0.000434338	0.006135466	Car_KC06T1P.1	Shared
S_4593	0.000996423	0.000155247	Car_KC06T1P.1	Shared
S_4595	0.000868677	0.006657729	Car_KC06T1P.1	Shared
S_4597	0.01555953	0.003321328	Car_KC06T1P.1	Shared
S_4599	0.000408789	0.023087396	Car_KC06T1P.1	Shared
S_4600	0.000102197	0	Car_KC06T1P.1	16S
S_4601	0.000255493	0	Car_KC06T1P.1	16S
S_4602	0.000153296	0	Car_KC06T1P.1	16S
S_4604	0	0.000202829	Car_KC06T1P.1	2B
S_4605	0.000306592	0	Car_KC06T1P.1	16S
S_4609	0	0.000310994	Car_KC06T1P.1	2B
S_4611	0.000178845	0	Car_KC06T1P.1	16S
S_4612	0.000127747	0	Car_KC06T1P.1	16S
S_4613	0.006898314	0.004749491	Car_KC06T1P.1	Shared
S_4620	0.000102197	0.003834495	Car_KC06T1P.1	Shared
S_4624	0.000408789	0.000327294	Car_KC06T1P.1	Shared
S_4625	0.000281042	0.000106991	Car_KC06T1P.1	Shared
S_4626	0.000970874	0.000873622	Car_KC06T1P.1	Shared
S_4627	0.000102197	0	Car_KC06T1P.1	16S
S_4628	0.000127747	0	Car_KC06T1P.1	16S
S_4630	0.000281042	0	Car_KC06T1P.1	16S
S_4632	0.000102197	0	Car_KC06T1P.1	16S
S_4637	0.000127747	0.000860591	Car_KC06T1P.1	Shared
S_4640	0.000102197	0	Car_KC06T1P.1	16S
S_4642	0.000306592	0.000652262	Car_KC06T1P.1	Shared
S_4644	0.000332141	0	Car_KC06T1P.1	16S
S_4645	0.000587634	0.001146876	Car_KC06T1P.1	Shared
S_4646	0.000536536	0	Car_KC06T1P.1	16S
S_4648	0	0.000110502	Car_KC06T1P.1	2B
S_4654	0.000459888	0	Car_KC06T1P.1	16S
S_4655	0.001558508	0.000291228	Car_KC06T1P.1	Shared
S_4657	0.000434338	0	Car_KC06T1P.1	16S
S_4658	0.001788452	0.000560457	Car_KC06T1P.1	Shared
S_4661	0.00183955	0.003350352	Car_KC06T1P.1	Shared
S_4663	0.000408789	0.000934611	Car_KC06T1P.1	Shared
S_4665	0.00183955	0.020105349	Car_KC06T1P.1	Shared
S_4667	0.000127747	0	Car_KC06T1P.1	16S
S_4668	0.000281042	0	Car_KC06T1P.1	16S
S_4669	0.000153296	0	Car_KC06T1P.1	16S
S_4670	0	0.001014661	Car_KC06T1P.1	2B
S_4671	0	0.000125546	Car_KC06T1P.1	2B
S_4672	0	0.000181369	Car_KC06T1P.1	2B
S_4674	0	0.000113354	Car_KC06T1P.1	2B
S_4676	0	0.000153383	Car_KC06T1P.1	2B
S_4677	0.001507409	0.000541598	Car_KC06T1P.1	Shared
S_4681	0.000153296	0	Car_KC06T1P.1	16S
S_4682	0.000102197	0.000183748	Car_KC06T1P.1	Shared
S_4683	0.000102197	0	Car_KC06T1P.1	16S
S_4684	0	0.000573568	Car_KC06T1P.1	2B
S_4686	0.067296883	0.031024811	Car_KC06T1P.1	Shared
S_4687	0.000127747	0	Car_KC06T1P.1	16S
S_4688	0.002273889	0.000649169	Car_KC06T1P.1	Shared
S_4690	0.000153296	0.000183519	Car_KC06T1P.1	Shared
S_4692	0.000178845	0	Car_KC06T1P.1	16S
S_4697	0.003449157	0.000521938	Car_KC06T1P.1	Shared
S_4698	0.003295861	0.004105089	Car_KC06T1P.1	Shared
S_4703	0.002273889	0.000500266	Car_KC06T1P.1	Shared
S_4711	0.000102197	0	Car_KC06T1P.1	16S
S_4713	0	0.00013404	Car_KC06T1P.1	2B
S_4714	0.000204394	0	Car_KC06T1P.1	16S
S_4715	0.000510986	0.000483243	Car_KC06T1P.1	Shared
S_4716	0.002503832	0	Car_KC06T1P.1	16S
S_4718	0.002069494	0.003359674	Car_KC06T1P.1	Shared
S_4719	0.000408789	0.000424617	Car_KC06T1P.1	Shared
S_4720	0.000434338	0	Car_KC06T1P.1	16S
S_4721	0.00038324	0.000361891	Car_KC06T1P.1	Shared
S_4723	0.000153296	0	Car_KC06T1P.1	16S
S_4725	0.000281042	0.000609877	Car_KC06T1P.1	Shared
S_4726	0.00776699	0.00496086	Car_KC06T1P.1	Shared
S_4730	0.000204394	0.00041995	Car_KC06T1P.1	Shared
S_4731	0	0.000207824	Car_KC06T1P.1	2B
S_4732	0.000281042	0	Car_KC06T1P.1	16S
S_4735	0.030761369	0.101123952	Car_KC06T1P.1	Shared
S_4737	0.000536536	0.000461589	Car_KC06T1P.1	Shared
S_4738	0	0.000183562	Car_KC06T1P.1	2B
S_4740	0.000689831	0	Car_KC06T1P.1	16S
S_4743	0.000255493	0.000125511	Car_KC06T1P.1	Shared
S_4744	0.000510986	0	Car_KC06T1P.1	16S
S_4745	0.000945324	0.001899973	Car_KC06T1P.1	Shared
